净值日期,单位净值,日增长率
2024-06-11,3.1318,1.08
2024-06-12,3.1712,1.26
2024-06-13,3.1882,0.54
2024-06-14,3.2022,0.44
2024-06-17,3.2394,1.16
2024-06-18,3.2399,0.02
2024-06-19,3.2403,0.01
2024-06-20,3.2174,-0.71
2024-06-21,3.2095,-0.25
2024-06-24,3.1751,-1.07
2024-06-25,3.211,1.13
2024-06-26,3.2194,0.26
2024-06-27,3.2259,0.2
2024-06-28,3.2095,-0.51
2024-06-30,3.2093,-0.01
2024-07-01,3.2293,0.62
2024-07-02,3.2611,0.98
2024-07-03,3.2893,0.86
2024-07-04,3.2891,-0.01
2024-07-05,3.3203,0.95
2024-07-08,3.3277,0.22
2024-07-09,3.3309,0.1
2024-07-10,3.3667,1.07
2024-07-11,3.2952,-2.12
2024-07-12,3.3122,0.52
2024-07-15,3.3208,0.26
2024-07-16,3.3235,0.08
2024-07-17,3.2305,-2.8
2024-07-18,3.2146,-0.49
2024-07-19,3.1876,-0.84
2024-07-22,3.2346,1.47
2024-07-23,3.2239,-0.33
2024-07-24,3.1133,-3.43
2024-07-25,3.0805,-1.05
2024-07-26,3.1084,0.91
2024-07-29,3.1158,0.24
2024-07-30,3.0767,-1.25
2024-07-31,3.164,2.84
2024-08-01,3.0901,-2.34
2024-08-02,3.0222,-2.2
2024-08-05,2.9364,-2.84
2024-08-06,2.9637,0.93
2024-08-07,2.934,-1.0
2024-08-08,3.0217,2.99
2024-08-09,3.0365,0.49
2024-08-12,3.0414,0.16
2024-08-13,3.1139,2.38
2024-08-14,3.1139,0.0
2024-08-15,3.1858,2.31
2024-08-16,3.1917,0.19
2024-08-19,3.2292,1.17
2024-08-20,3.2184,-0.33
2024-08-21,3.2338,0.48
2024-08-22,3.1795,-1.68
2024-08-23,3.2194,1.25
2024-08-26,3.1792,-1.25
2024-08-27,3.1935,0.45
2024-08-28,3.1565,-1.16
2024-08-29,3.1558,-0.02
2024-08-30,3.1871,0.99
2024-09-02,3.1831,-0.13
2024-09-03,3.0917,-2.87
2024-09-04,3.0872,-0.15
2024-09-05,3.0824,-0.16
2024-09-06,3.0023,-2.6
2024-09-09,3.0414,1.3
2024-09-10,3.0729,1.04
2024-09-11,3.1374,2.1
2024-09-12,3.1672,0.95
2024-09-13,3.174,0.21
2024-09-18,3.1411,-1.04
2024-09-19,3.2219,2.57
2024-09-20,3.2004,-0.67
2024-09-23,3.2048,0.14
2024-09-24,3.2181,0.42
2024-09-25,3.2095,-0.27
2024-09-26,3.2377,0.88
2024-09-27,3.2106,-0.84
2024-09-30,3.217,0.2
2024-10-08,3.2515,1.07
2024-10-09,3.2696,0.56
2024-10-10,3.2726,0.09
2024-10-11,3.2765,0.12
2024-10-14,3.3017,0.77
2024-10-15,3.2635,-1.16
2024-10-16,3.2817,0.56
2024-10-17,3.2854,0.11
2024-10-18,3.3083,0.7
2024-10-21,3.3008,-0.23
2024-10-22,3.3152,0.44
2024-10-23,3.267,-1.45
2024-10-24,3.2944,0.84
2024-10-25,3.304,0.29
2024-10-28,3.3135,0.29
2024-10-29,3.3433,0.9
2024-10-30,3.3228,-0.61
2024-10-31,3.2401,-2.49
2024-11-01,3.2571,0.52
2024-11-04,3.2491,-0.25
2024-11-05,3.2815,1.0
2024-11-06,3.3656,2.56
2024-11-07,3.4458,2.38
2024-11-08,3.438,-0.23
2024-11-11,3.4526,0.42
2024-11-12,3.4534,0.02
2024-11-13,3.4509,-0.07
2024-11-14,3.428,-0.66
2024-11-15,3.3516,-2.23
2024-11-18,3.3703,0.56
2024-11-19,3.393,0.67
2024-11-20,3.3914,-0.05
2024-11-21,3.4033,0.35
2024-11-22,3.4091,0.17
2024-11-25,3.4123,0.09
2024-11-26,3.4301,0.52
2024-11-27,3.4056,-0.71
2024-11-28,3.4015,-0.12
2024-11-29,3.4296,0.83
2024-12-02,3.4651,1.04
2024-12-03,3.4811,0.46
2024-12-04,3.5187,1.08
2024-12-05,3.5056,-0.37
2024-12-06,3.5348,0.83
2024-12-09,3.5078,-0.76
2024-12-10,3.4974,-0.3
2024-12-11,3.5561,1.68
2024-12-12,3.5336,-0.63
2024-12-13,3.5603,0.76
2024-12-16,3.6096,1.38
2024-12-17,3.5949,-0.41
2024-12-18,3.4728,-3.4
2024-12-19,3.4575,-0.44
2024-12-20,3.485,0.8
2024-12-23,3.5163,0.9
2024-12-24,3.5595,1.23
2024-12-25,3.5576,-0.05
2024-12-26,3.5525,-0.14
2024-12-27,3.505,-1.34
2024-12-30,3.4609,-1.26
2024-12-31,3.4303,-0.88
2025-01-02,3.4241,-0.18
2025-01-03,3.4786,1.59
2025-01-06,3.5143,1.03
2025-01-07,3.4546,-1.7
2025-01-08,3.4561,0.04
2025-01-09,3.4561,0.0
2025-01-10,3.4046,-1.49
2025-01-13,3.3946,-0.29
2025-01-14,3.39,-0.14
2025-01-15,3.4644,2.19
2025-01-16,3.4417,-0.66
2025-01-17,3.4961,1.58
2025-01-20,3.4957,-0.01
2025-01-21,3.5071,0.33
2025-01-22,3.5511,1.25
2025-01-23,3.5588,0.22
2025-01-24,3.5391,-0.55
2025-01-27,3.4393,-2.82
2025-02-05,3.5202,2.35
2025-02-06,3.5377,0.5
2025-02-07,3.4935,-1.25
2025-02-10,3.5349,1.19
2025-02-11,3.5255,-0.27
2025-02-12,3.5292,0.1
2025-02-13,3.5773,1.36
2025-02-14,3.59,0.36
2025-02-17,3.5895,-0.01
2025-02-18,3.5966,0.2
2025-02-19,3.5986,0.06
2025-02-20,3.5827,-0.44
2025-02-21,3.5116,-1.98
2025-02-24,3.4718,-1.13
2025-02-25,3.4309,-1.18
2025-02-26,3.4381,0.21
2025-02-27,3.3487,-2.6
2025-02-28,3.4004,1.54
2025-03-03,3.3297,-2.08
2025-03-04,3.3181,-0.35
2025-03-05,3.3593,1.24
2025-03-06,3.2693,-2.68
2025-03-07,3.2931,0.73
2025-03-10,3.1754,-3.57
2025-03-11,3.1672,-0.26
2025-03-12,3.1994,1.02
2025-03-13,3.1435,-1.75
2025-03-14,3.2182,2.38
2025-03-17,3.2326,0.45
2025-03-18,3.1838,-1.51
2025-03-19,3.2211,1.17
2025-03-20,3.2146,-0.2
2025-03-21,3.2271,0.39
2025-03-24,3.293,2.04
2025-03-25,3.3098,0.51
2025-03-26,3.2513,-1.77
2025-03-27,3.2331,-0.56
2025-03-28,3.1526,-2.49
2025-03-31,3.1532,0.02
2025-04-01,3.1774,0.77
2025-04-02,3.2004,0.72
2025-04-03,3.0405,-5.0
2025-04-07,2.8751,-5.44
2025-04-08,2.8242,-1.77
2025-04-09,3.1469,11.43
2025-04-10,3.0228,-3.94
2025-04-11,3.0764,1.77
2025-04-14,3.0939,0.57
2025-04-15,3.0985,0.15
2025-04-16,3.0105,-2.84
2025-04-17,3.0086,-0.06
2025-04-18,3.0079,-0.02
2025-04-21,2.9373,-2.35
2025-04-22,3.0108,2.5
2025-04-23,3.0769,2.2
2025-04-24,3.1572,2.61
2025-04-25,3.1897,1.03
2025-04-28,3.1878,-0.06
2025-04-29,3.2054,0.55
2025-04-30,3.2088,0.11
2025-05-06,3.2427,1.06
2025-05-07,3.2543,0.36
2025-05-08,3.2875,1.02
2025-05-09,3.2882,0.02
2025-05-12,3.4125,3.78
2025-05-13,3.4601,1.39
2025-05-14,3.4772,0.49
2025-05-15,3.4807,0.1
2025-05-16,3.4943,0.39
2025-05-19,3.4961,0.05
2025-05-20,3.4839,-0.35
2025-05-21,3.44,-1.26
2025-05-22,3.4434,0.1
2025-05-23,3.4135,-0.87
2025-05-26,3.4095,-0.12
2025-05-27,3.4885,2.32
2025-05-28,3.4743,-0.41
2025-05-29,3.482,0.22
2025-05-30,3.4759,-0.18
2025-06-03,3.5263,1.45
2025-06-04,3.5363,0.28
2025-06-05,3.5085,-0.79
2025-06-06,3.5411,0.93
2025-06-09,3.5471,0.17
2025-06-10,3.5686,0.61
2025-06-11,3.5549,-0.38
2025-06-12,3.5623,0.21
2025-06-13,3.5176,-1.25
2025-06-16,3.5655,1.36
2025-06-17,3.5298,-1.0
2025-06-18,3.5304,0.02
2025-06-19,3.5288,-0.05
2025-06-20,3.513,-0.45
2025-06-23,3.5491,1.03
2025-06-24,3.598,1.38
2025-06-25,3.6058,0.22
2025-06-26,3.6357,0.83
2025-06-27,3.6496,0.38
2025-06-30,3.6696,0.55
2025-07-01,3.636,-0.92
2025-07-02,3.6618,0.71
2025-07-03,3.6955,0.92
2025-07-04,3.6958,0.01
2025-07-07,3.6665,-0.79
2025-07-08,3.6704,0.11
2025-07-09,3.6956,0.69
2025-07-10,3.6887,-0.19
2025-07-11,3.6794,-0.25
2025-07-14,3.6914,0.33
2025-07-15,3.6962,0.13
2025-07-16,3.701,0.13
2025-07-17,3.7238,0.62
2025-07-18,3.7236,-0.01
2025-07-21,3.7421,0.5
2025-07-22,3.7211,-0.56
2025-07-23,3.7339,0.34
2025-07-24,3.741,0.19
2025-07-25,3.7506,0.26
2025-07-28,3.7654,0.39
2025-07-29,3.7603,-0.14
2025-07-30,3.7623,0.05
2025-07-31,3.7458,-0.44
2025-08-01,3.6766,-1.85
2025-08-04,3.7358,1.61
2025-08-05,3.7082,-0.74
2025-08-06,3.7552,1.27
2025-08-07,3.7631,0.21
2025-08-08,3.7985,0.94
2025-08-11,3.7871,-0.3
2025-08-12,3.8349,1.26
2025-08-13,3.8328,-0.05
2025-08-14,3.8295,-0.09
2025-08-15,3.8131,-0.43
2025-08-18,3.8106,-0.07
2025-08-19,3.7624,-1.26
2025-08-20,3.7428,-0.52
2025-08-21,3.7223,-0.55
2025-08-22,3.7776,1.49
2025-08-25,3.7581,-0.52
2025-08-26,3.7743,0.43
2025-08-27,3.7761,0.05
2025-08-28,3.7944,0.48
2025-08-29,3.7495,-1.18
2025-09-01,3.7512,0.05
2025-09-02,3.7241,-0.72
2025-09-03,3.7524,0.76
2025-09-04,3.7825,0.8
2025-09-05,3.7863,0.1
2025-09-08,3.801,0.39
2025-09-09,3.8114,0.27
2025-09-10,3.8153,0.1
2025-09-11,3.8353,0.52
2025-09-12,3.8494,0.37
2025-09-15,3.8817,0.84
2025-09-16,3.8772,-0.12
2025-09-17,3.8686,-0.22
2025-09-18,3.9067,0.98
2025-09-19,3.9346,0.71
2025-09-22,3.9541,0.5
2025-09-23,3.9241,-0.76
2025-09-24,3.9127,-0.29
2025-09-25,3.8983,-0.37
2025-09-26,3.9158,0.45
2025-09-29,3.9289,0.33
2025-09-30,3.9373,0.21
2025-10-09,4.0025,1.66
2025-10-10,3.8671,-3.38
2025-10-13,3.9446,2.0
2025-10-14,3.9194,-0.64
2025-10-15,3.943,0.6
2025-10-16,3.9284,-0.37
2025-10-17,3.9514,0.59
2025-10-20,4.0011,1.26
2025-10-21,3.9968,-0.11
2025-10-22,3.9605,-0.91
2025-10-23,3.9914,0.78
2025-10-24,4.0303,0.97
2025-10-27,4.0952,1.61
2025-10-28,4.1214,0.64
2025-10-29,4.1359,0.35
2025-10-30,4.0789,-1.38
2025-10-31,4.0976,0.46
2025-11-03,4.1126,0.37
2025-11-04,4.034,-1.91
2025-11-05,4.061,0.67
2025-11-06,3.9856,-1.86
2025-11-07,3.9726,-0.33
2025-11-10,4.0562,2.1
2025-11-11,4.0443,-0.29
2025-11-12,4.0398,-0.11
2025-11-13,3.9619,-1.93
2025-11-14,3.9611,-0.02
2025-11-17,3.9282,-0.83
2025-11-18,3.8848,-1.1
2025-11-19,3.9053,0.53
2025-11-20,3.8186,-2.22
2025-11-21,3.8438,0.66
2025-11-24,3.9372,2.43
2025-11-25,3.9563,0.49
2025-11-26,3.9864,0.76
2025-11-27,3.9843,-0.05
2025-11-28,4.0131,0.72
2025-12-01,3.997,-0.4
2025-12-02,4.03,0.83
2025-12-03,4.0353,0.13
2025-12-04,4.0302,-0.13
2025-12-05,4.0475,0.43
2025-12-08,4.0385,-0.22
2025-12-09,4.0449,0.16
2025-12-10,4.0591,0.35
2025-12-11,4.0424,-0.41
2025-12-12,3.9665,-1.88
2025-12-15,3.9484,-0.46
2025-12-16,3.9548,0.16
2025-12-17,3.8814,-1.86
2025-12-18,3.9369,1.43
2025-12-19,3.9835,1.18
2025-12-22,4.0015,0.45
2025-12-23,4.0175,0.4
2025-12-24,4.0249,0.18
2025-12-25,4.0208,-0.1
2025-12-26,4.0172,-0.09
2025-12-29,3.998,-0.48
2025-12-30,3.9896,-0.21
2025-12-31,3.9549,-0.87
2026-01-05,3.9741,0.49
2026-01-06,4.0064,0.81
2026-01-07,4.0092,0.07
2026-01-08,3.9878,-0.53
2026-01-09,4.0224,0.87
2026-01-12,4.0245,0.05
2026-01-13,4.0172,-0.18
2026-01-14,3.9775,-0.99
2026-01-15,3.9864,0.22
2026-01-16,3.9846,-0.05
2026-01-19,3.983,-0.04
2026-01-20,3.9001,-2.08
2026-01-21,3.9509,1.3
2026-01-22,3.9796,0.73
2026-01-23,3.9879,0.21
2026-01-26,3.9992,0.28
2026-01-27,4.0335,0.86
2026-01-28,4.0404,0.17
2026-01-29,4.0204,-0.5
2026-01-30,3.9671,-1.33
2026-02-02,3.995,0.7
2026-02-03,3.932,-1.58
2026-02-04,3.8625,-1.77
2026-02-05,3.8139,-1.26
2026-02-06,3.8918,2.04
2026-02-09,3.9169,0.64
2026-02-10,3.8929,-0.61
2026-02-11,3.9027,0.25
2026-02-12,3.8281,-1.91
2026-02-13,3.8322,0.11
2026-02-24,3.8686,0.95
2026-02-25,3.9153,1.21
2026-02-26,3.8674,-1.22
2026-02-27,3.8569,-0.27
2026-03-02,3.8619,0.13
2026-03-03,3.8148,-1.22
2026-03-04,3.871,1.47
2026-03-05,3.8546,-0.42
2026-03-06,3.8007,-1.4
2026-03-09,3.8546,1.42
2026-03-10,3.8445,-0.26
2026-03-11,3.8425,-0.05
2026-03-12,3.7815,-1.59
2026-03-13,3.7618,-0.52
2026-03-16,3.8043,1.13
2026-03-17,3.8178,0.35
2026-03-18,3.7633,-1.43
2026-03-19,3.7564,-0.18
2026-03-20,3.6858,-1.88
2026-03-23,3.7354,1.35
2026-03-24,3.7033,-0.86
2026-03-25,3.7251,0.59
2026-03-26,3.6476,-2.08
2026-03-27,3.5847,-1.72
2026-03-30,3.562,-0.63
2026-03-31,3.6759,3.2
2026-04-01,3.709,0.9
2026-04-02,3.706,-0.08
2026-04-03,3.7083,0.06
2026-04-07,3.7274,0.52
2026-04-08,3.8212,2.52
2026-04-09,3.8454,0.63
2026-04-10,3.8507,0.14
2026-04-13,3.8893,1.0
2026-04-14,3.9524,1.62
2026-04-15,4.0044,1.32
2026-04-16,4.0247,0.51
2026-04-17,4.0745,1.24
2026-04-20,4.0638,-0.26
2026-04-21,4.0448,-0.47
2026-04-22,4.1137,1.7
2026-04-23,4.0923,-0.52
2026-04-24,4.1688,1.87
2026-04-27,4.1637,-0.12
2026-04-28,4.1244,-0.94
2026-04-29,4.1486,0.59
2026-04-30,4.188,0.95
2026-05-06,4.3504,3.88
2026-05-07,4.3409,-0.22
2026-05-08,4.4388,2.26
2026-05-11,4.4494,0.24
2026-05-12,4.4104,-0.88
2026-05-13,4.4545,1.0
2026-05-14,4.4835,0.65
2026-05-15,4.4196,-1.43
2026-05-18,4.4018,-0.4
2026-05-19,4.3733,-0.65
2026-05-20,4.4433,1.6
2026-05-21,4.4499,0.15
2026-05-22,4.4695,0.44
2026-05-25,4.4663,-0.07
2026-05-26,4.5389,1.63
2026-05-27,4.5353,-0.08
2026-05-28,4.5685,0.73
2026-05-29,4.5806,0.26
2026-06-01,4.6067,0.57
2026-06-02,4.6296,0.5
2026-06-03,4.6167,-0.28
2026-06-04,4.5955,-0.46
2026-06-05,4.3851,-4.58
